# UNIQUE PLAYERS: 208
1112: 199
1: 43,42,41,45,40,47,48,44,46
1: 41,42,43,45,40,48,47,46,44
1: 41,42,43,47,48,44,46,45,40
1: 41,42,43,48,47,40,46,44,45
1: 44,48,47,41,42,43,40,45,46
1: 44,48,41,42,43,47,40,46,45
1: 40,44,47,48,46,45,43,42,41
1: 40,48,47,41,42,43,44,46,45
1: 40,48,47,43,42,41,44,45,46
1: 43,41,42,48,47,40,44,45,46
1: 48,47,41,44,42,46,45,43,40
1: 41,42,43,48,44,45,40,46,47
1: 42,40,47,48,41,43,44,45,46
1: 42,41,44,43,48,45,47,46,40
1: 40,41,47,42,46,43,44,45,48
1: 40,46,47,41,42,43,45,44,48
1: 42,44,43,45,41,40,46,47,48
1: 43,42,41,47,48,44,46,40,45
1: 48,45,42,41,47,46,43,44,40
1: 40,45,48,46,44,47,41,43,42
1: 43,42,41,46,40,47,44,48,45
1: 40,45,48,41,42,43,47,44,46
1: 44,43,42,41,47,46,40,48,45
1: 44,46,47,40,41,42,43,45,48
1: 40,46,41,42,48,43,47,44,45
1: 45,42,46,40,44,47,41,43,48
1: 42,41,43,48,40,47,45,46,44
1: 42,41,43,45,40,46,47,48,44
1: 40,48,45,46,47,41,42,44,43
1: 41,43,47,40,42,48,45,44,46
1: 47,44,46,40,48,45,43,41,42
1: 42,41,43,46,47,48,40,45,44
1: 45,46,40,41,43,42,48,47,44
1: 41,43,42,45,40,46,47,48,44
1: 46,40,42,43,48,44,41,47,45
1: 41,42,44,40,47,45,48,43,46
1: 47,41,42,43,40,45,46,48,44
1: 45,40,46,42,47,41,48,43,44
1: 42,41,43,47,40,44,46,45,48
1: 48,41,42,40,43,47,46,45,44
1: 42,41,43,46,47,40,48,45,44
1: 40,47,41,42,44,43,46,48,45
1: 40,45,46,47,41,42,44,43,48
1: 43,42,41,44,40,47,46,45,48
1: 46,41,40,48,47,44,42,45,43
1: 40,46,48,45,47,44,41,42,43
1: 40,47,41,42,43,48,45,46,44
1: 40,43,42,41,45,46,44,47,48
1: 40,42,41,43,48,45,46,47,44
1: 43,42,41,44,47,40,46,45,48
1: 40,46,41,44,48,45,43,42,47
1: 41,42,45,43,46,47,40,48,44
1: 42,41,43,45,47,46,40,44,48
1: 40,45,48,44,46,47,41,42,43
1: 48,45,41,43,42,47,44,46,40
1: 40,41,42,43,46,47,44,48,45
1: 43,40,42,41,47,46,48,45,44
1: 46,42,44,41,47,48,40,43,45
1: 45,46,48,40,47,42,41,43,44
1: 42,46,43,41,40,47,45,48,44
1: 40,48,46,47,41,42,44,43,45
1: 40,43,45,48,46,47,44,42,41
1: 46,45,42,40,47,41,44,48,43
1: 40,46,47,41,48,42,44,43,45
1: 42,46,43,41,45,47,48,40,44
1: 43,42,40,41,48,45,44,47,46
1: 43,42,41,46,45,48,47,44,40
1: 46,43,41,47,42,48,40,44,45
1: 40,46,47,45,48,44,41,42,43
1: 43,42,41,47,48,40,44,46,45
1: 40,44,47,43,41,42,48,46,45
1: 40,44,48,45,47,43,42,41,46
1: 43,44,40,47,41,42,48,45,46
1: 40,48,44,47,41,42,43,46,45
1: 46,42,41,47,44,48,40,45,43
1: 43,42,41,44,47,40,48,46,45
1: 40,42,43,41,47,46,45,48,44
1: 42,41,43,46,40,44,48,47,45
1: 41,42,43,45,47,48,44,40,46
1: 46,45,40,42,43,41,48,47,44
1: 43,41,42,40,47,48,45,46,44
1: 46,43,47,40,41,48,45,42,44
1: 41,42,43,47,44,46,45,48,40
1: 40,46,41,42,43,44,48,47,45
1: 40,46,47,43,41,42,44,48,45
1: 41,42,43,47,40,46,44,48,45
1: 46,41,42,43,44,47,40,48,45
1: 43,42,41,47,46,40,48,45,44
1: 47,46,40,41,45,42,44,43,48
1: 43,42,41,46,45,48,47,40,44
1: 47,40,41,42,43,48,44,45,46
1: 42,46,40,41,47,43,44,48,45
1: 48,45,42,41,43,40,47,46,44
1: 40,45,43,41,42,48,44,47,46
1: 45,47,46,40,48,41,43,42,44
1: 40,41,42,46,44,43,45,48,47
1: 43,45,46,42,41,44,47,40,48
1: 40,41,48,45,46,43,42,47,44
1: 40,44,47,48,45,43,42,41,46
1: 42,41,44,43,40,47,48,45,46
1: 42,43,41,46,40,47,48,45,44
1: 46,40,47,44,48,41,42,43,45
1: 40,46,48,45,47,43,41,42,44
1: 41,43,46,42,44,48,47,40,45
1: 46,40,41,43,45,42,47,44,48
1: 41,42,44,43,48,45,46,47,40
1: 43,41,42,47,48,44,45,46,40
1: 40,44,46,41,42,47,43,48,45
1: 40,41,45,46,47,42,48,43,44
1: 45,46,40,47,48,43,41,42,44
1: 40,46,41,43,42,45,47,44,48
1: 40,46,41,42,44,43,45,48,47
1: 40,42,43,48,45,47,41,46,44
1: 43,42,41,40,46,47,48,44,45
1: 44,48,47,46,45,43,42,40,41
1: 45,41,40,42,43,46,47,48,44
1: 41,46,42,43,40,47,44,48,45
1: 41,42,43,48,46,47,40,44,45
1: 40,48,43,44,47,41,42,46,45
1: 42,45,43,41,48,47,46,40,44
1: 42,43,41,47,48,44,40,46,45
1: 41,40,42,44,47,48,43,46,45
1: 41,42,43,40,47,46,44,48,45
1: 45,46,47,40,41,42,43,48,44
1: 43,42,41,46,48,45,47,40,44
1: 40,45,46,44,48,47,43,41,42
1: 41,42,43,47,45,46,40,48,44
1: 41,45,43,46,40,47,42,48,44
1: 41,43,42,47,40,46,44,48,45
1: 46,40,44,48,45,43,42,47,41
1: 40,43,42,41,45,47,48,46,44
1: 41,42,43,40,44,47,48,46,45
1: 45,42,43,41,47,46,40,44,48
1: 45,46,40,47,42,41,43,44,48
1: 42,45,41,48,46,43,40,47,44
1: 40,46,42,43,48,45,41,47,44
1: 42,47,43,41,45,46,40,44,48
1: 41,46,42,40,48,45,43,47,44
1: 43,40,41,42,47,46,44,45,48
1: 44,40,46,41,42,45,48,43,47
1: 46,48,41,40,42,44,43,47,45
1: 45,41,42,46,47,40,44,43,48
1: 40,46,45,48,42,41,43,44,47
1: 48,40,47,43,45,46,41,42,44
1: 41,42,43,46,45,44,47,48,40
1: 41,42,40,45,43,47,46,44,48
1: 44,42,41,43,48,46,47,40,45
1: 40,45,48,47,46,43,41,42,44
1: 43,41,42,44,40,47,46,48,45
1: 40,46,43,47,48,41,42,45,44
1: 40,45,48,47,46,44,41,42,43
1: 40,46,48,45,44,47,41,42,43
1: 45,40,47,44,42,41,43,48,46
1: 42,40,46,41,43,45,47,44,48
1: 41,42,43,44,47,40,46,48,45
1: 46,40,45,42,47,43,41,48,44
1: 40,46,47,41,42,43,48,44,45
1: 45,40,46,47,41,42,44,43,48
1: 41,42,43,44,47,46,45,48,40
1: 47,46,40,41,44,42,43,45,48
1: 48,43,42,41,46,40,44,47,45
1: 42,41,44,40,47,46,45,48,43
1: 45,40,48,43,47,41,42,46,44
1: 40,45,46,47,41,42,43,48,44
1: 40,46,45,48,47,44,41,42,43
1: 46,41,43,45,40,42,48,44,47
1: 40,45,46,48,47,41,42,43,44
1: 41,40,42,43,47,44,48,45,46
1: 43,42,41,47,40,48,44,46,45
1: 40,41,42,43,47,48,46,44,45
1: 46,45,48,40,47,44,41,42,43
1: 46,40,47,41,42,43,48,44,45
1: 41,40,42,43,45,48,46,44,47
1: 45,42,40,46,47,44,48,43,41
1: 40,47,48,44,42,41,46,43,45
1: 40,46,47,45,48,43,41,42,44
1: 44,41,47,40,42,48,43,46,45
1: 40,47,48,46,45,43,42,41,44
1: 42,43,41,47,48,46,44,40,45
1: 44,47,48,41,46,40,42,43,45
1: 44,42,47,41,43,48,45,46,40
1: 47,46,41,42,43,40,44,45,48
1: 47,48,44,42,41,45,43,40,46
1: 46,45,47,41,40,44,42,48,43
1: 40,41,42,44,43,48,45,46,47
1: 41,42,43,47,40,44,48,46,45
1: 47,41,42,40,43,44,48,46,45
1: 47,44,48,45,40,41,42,46,43
1: 45,40,46,48,41,42,43,47,44
1: 41,43,42,48,46,40,47,45,44
1: 42,43,41,47,44,48,45,40,46
1: 42,41,43,44,48,40,47,46,45
1: 43,42,41,46,47,40,48,44,45
1: 43,42,41,48,45,40,47,46,44
1: 43,41,42,44,48,47,40,46,45
1: 40,46,45,48,47,44,41,43,42
1: 43,42,41,45,46,48,47,40,44
1: 42,41,40,43,44,45,46,47,48
1: 40,42,43,45,46,47,41,44,48
1: 42,41,43,47,48,45,44,46,40
1: 42,43,41,46,40,47,44,48,45
1: 46,42,41,48,45,47,43,40,44
1: 42,43,41,40,47,44,48,45,46
1: 45,47,46,43,40,41,44,42,48
1: 42,43,41,48,46,45,47,44,40
1: 47,44,48,40,41,46,42,43,45
1: 40,45,42,41,43,48,47,46,44
1: 41,42,43,48,47,40,45,46,44
1: 43,46,45,48,40,42,47,44,41
1: 40,45,43,41,42,47,46,44,48
1: 46,43,47,41,42,40,48,44,45
1: 46,47,40,43,42,48,45,44,41
1: 44,43,41,42,48,47,40,45,46
1: 40,41,43,47,46,48,42,44,45
1: 45,43,42,41,47,46,44,48,40
1: 41,45,42,43,47,48,46,40,44
1: 46,40,42,43,48,45,47,41,44
1: 45,46,48,47,40,41,43,42,44
1: 44,47,48,42,41,43,40,46,45
1: 43,40,46,42,41,47,48,45,44
1: 42,44,43,41,47,48,40,46,45
1: 47,46,40,48,41,42,43,45,44
1: 46,40,42,48,44,45,47,41,43
1: 45,40,48,46,44,47,41,42,43
1: 41,43,42,40,47,46,45,48,44
1: 46,48,40,47,41,42,44,43,45
1: 40,42,48,45,46,47,41,44,43
1: 43,42,47,41,48,46,44,45,40
1: 41,43,40,47,42,48,44,46,45
1: 45,43,42,41,48,47,46,44,40
1: 40,44,43,47,41,48,46,45,42
1: 47,46,45,42,48,43,41,44,40
1: 41,42,43,46,44,48,47,40,45
1: 40,41,42,45,48,43,46,47,44
1: 44,47,41,42,43,45,46,48,40
1: 40,47,41,44,45,48,43,42,46
1: 42,43,41,47,40,46,45,44,48
1: 41,45,48,44,40,46,47,42,43
1: 48,40,41,47,46,42,45,43,44
1: 41,43,42,45,48,46,40,47,44
1: 41,45,43,48,40,46,47,42,44
1: 47,46,43,45,42,41,48,44,40
1: 41,43,40,47,42,44,45,46,48
1: 42,40,41,47,43,48,45,46,44
1: 40,44,45,48,47,46,41,42,43
1: 45,43,42,41,46,47,40,48,44
1: 46,40,47,44,48,45,43,41,42
1: 43,45,48,44,42,41,40,47,46
1: 41,42,43,44,45,48,47,46,40
1: 45,43,42,41,47,40,46,44,48
1: 42,41,43,48,47,46,44,45,40
1: 44,47,42,46,48,43,41,45,40
1: 44,47,48,40,41,46,42,43,45
1: 40,46,47,45,41,48,43,42,44
1: 46,41,43,40,47,48,45,42,44
1: 40,47,48,44,42,41,43,46,45
1: 41,42,43,46,40,47,44,48,45
1: 42,44,43,41,40,48,47,45,46
1: 41,42,43,46,47,40,44,45,48
1: 43,42,44,47,45,48,41,46,40
1: 40,48,43,41,42,44,47,46,45
1: 44,47,48,40,42,41,43,46,45
1: 47,41,42,43,44,48,45,46,40
1: 41,42,43,44,40,47,46,48,45
1: 46,45,40,42,43,41,44,48,47
1: 41,42,46,43,48,44,45,47,40
1: 48,47,40,41,42,43,44,45,46
1: 42,40,47,46,41,44,45,43,48
1: 40,44,47,46,41,42,43,48,45
1: 43,41,42,40,46,45,47,48,44
1: 40,47,46,41,42,43,48,45,44
1: 44,46,48,47,40,45,41,42,43
1: 43,41,42,46,45,40,47,48,44
1: 41,40,45,43,48,42,47,46,44
1: 40,48,45,47,43,44,46,41,42
1: 48,47,41,42,43,44,46,40,45
1: 41,48,43,47,42,44,46,45,40
1: 43,42,41,46,47,48,45,40,44
1: 40,43,41,42,47,46,48,45,44
1: 44,40,41,48,46,47,45,42,43
1: 40,47,41,42,43,44,48,45,46
1: 45,48,47,44,43,42,41,40,46
1: 45,46,44,48,40,47,41,42,43
1: 44,42,41,40,48,45,47,43,46
1: 41,42,43,45,48,40,47,46,44
1: 41,40,42,43,46,47,48,45,44
1: 47,43,42,41,48,40,46,45,44
1: 40,41,42,44,48,47,43,45,46
1: 45,46,40,47,48,41,42,43,44
1: 48,43,47,41,42,44,40,46,45
1: 41,40,43,48,42,46,47,44,45
1: 40,42,41,47,44,43,48,45,46
1: 41,40,47,42,44,43,48,45,46
1: 45,41,42,48,43,44,40,47,46
1: 40,45,48,47,46,41,42,43,44
1: 40,42,48,45,43,44,46,47,41
1: 42,41,43,45,40,46,48,47,44
1: 43,42,41,48,44,40,47,46,45
1: 40,45,48,46,47,44,41,42,43
1: 40,46,41,42,43,47,45,44,48
1: 48,44,41,42,46,43,45,47,40
1: 42,41,43,45,44,47,46,48,40
1: 43,41,45,42,46,47,40,44,48
1: 47,40,41,42,48,43,44,45,46
1: 40,47,44,45,46,48,42,41,43
1: 46,43,42,40,41,47,48,45,44
1: 42,43,41,40,47,48,44,46,45
1: 41,42,40,47,43,44,48,45,46
1: 41,42,43,46,44,45,48,47,40
1: 45,46,40,47,43,41,42,48,44
1: 42,41,40,43,47,44,48,46,45
1: 45,46,43,47,40,42,48,41,44
1: 42,41,44,47,43,48,40,45,46
1: 40,42,48,46,41,45,43,44,47
1: 42,43,41,46,47,48,40,44,45
1: 48,45,41,46,47,44,43,42,40
1: 47,40,46,45,44,41,42,43,48
1: 41,42,43,47,40,44,45,46,48
1: 43,45,42,41,40,48,44,47,46
1: 42,40,47,46,43,41,44,48,45
1: 46,40,44,48,41,47,45,43,42
1: 44,41,42,46,43,40,47,48,45
1: 40,42,41,48,45,43,44,47,46
1: 40,46,45,47,48,41,42,43,44
1: 42,44,43,41,47,46,40,48,45
1: 43,42,41,40,47,46,48,44,45
1: 42,41,43,46,45,48,40,47,44
1: 44,47,45,41,46,40,42,48,43
1: 40,48,46,45,44,47,41,42,43
1: 45,48,41,42,43,40,46,44,47
1: 40,46,45,42,43,41,47,48,44
1: 48,40,45,41,42,43,46,47,44
1: 40,47,45,43,46,42,41,48,44
1: 46,45,47,41,42,43,40,48,44
1: 41,42,43,44,48,45,46,47,40
1: 42,43,41,48,47,40,44,46,45
1: 42,40,41,43,44,48,45,47,46
1: 41,42,43,45,48,40,46,47,44
1: 40,44,48,47,46,43,42,41,45
1: 40,45,46,47,43,48,41,42,44
1: 47,48,45,46,40,44,43,42,41
1: 45,42,41,40,44,46,47,43,48
1: 40,45,46,48,47,41,42,44,43
1: 44,42,40,46,47,41,43,48,45
1: 41,40,43,47,42,44,48,46,45
1: 40,47,46,45,48,43,41,42,44
1: 42,43,41,44,40,46,47,45,48
1: 41,42,43,48,47,44,40,46,45
1: 41,43,42,45,48,47,46,44,40
1: 42,43,47,48,44,41,46,40,45
1: 42,40,48,47,44,45,41,43,46
1: 41,43,42,45,46,47,40,44,48
1: 40,42,41,43,45,48,46,47,44
1: 41,42,43,40,47,44,48,45,46
1: 41,43,42,40,44,47,48,46,45
1: 40,44,43,48,46,47,41,42,45
1: 44,47,48,43,42,41,45,46,40
1: 44,42,43,48,45,41,40,47,46
1: 40,48,46,41,43,42,44,45,47
1: 42,41,43,44,40,47,46,48,45
1: 42,41,43,44,47,40,46,48,45
1: 45,48,43,44,41,47,46,40,42
1: 42,41,43,40,48,45,46,47,44
1: 42,43,45,41,46,47,44,40,48
1: 40,47,48,45,46,44,41,43,42
1: 40,41,42,43,48,45,44,47,46
1: 45,41,40,46,44,47,43,42,48
1: 41,42,43,46,47,40,44,48,45
1: 41,42,43,45,40,46,48,47,44
1: 40,42,48,47,46,45,41,43,44
1: 41,42,40,43,48,46,47,45,44
1: 45,48,46,40,42,43,41,47,44
1: 43,40,42,41,45,48,44,47,46
1: 41,42,43,47,46,40,45,48,44
1: 43,42,41,48,46,40,47,44,45
1: 46,47,44,41,48,40,43,42,45
1: 41,43,45,40,47,44,48,46,42
1: 45,40,48,47,44,41,42,43,46
1: 45,41,42,48,43,40,46,47,44
1: 43,42,41,47,48,45,46,40,44
1: 42,41,44,43,48,47,40,46,45
1: 44,43,42,41,47,46,45,48,40
1: 41,42,43,40,47,48,45,46,44
1: 46,41,48,42,40,47,44,43,45
1: 45,40,44,48,42,43,46,41,47
1: 43,41,42,46,47,40,44,48,45
1: 41,42,43,46,45,40,48,47,44
1: 42,41,48,45,43,40,46,47,44
1: 42,41,47,45,46,43,48,40,44
1: 40,43,46,41,47,44,48,42,45
1: 43,40,47,44,48,45,46,42,41
1: 44,42,41,47,43,48,40,45,46
1: 42,41,43,45,48,46,47,44
1: 47,41,42,48,43,45,46,40
1: 46,41,45,43,47,48,40,42
1: 47,48,45,44,42,41,40,46
1: 42,43,45,48,41,47,40,46
1: 46,42,45,41,43,40,47,48
1: 40,45,44,47,41,42,43,48
1: 45,46,41,42,43,40,47,48
1: 42,41,43,44,47,48,46,45
1: 41,42,43,46,48,47,40,45
1: 45,48,40,43,46,41,42,47
1: 41,43,42,40,45,46,47,44
1: 40,41,42,43,48,45,47,46
1: 40,45,48,43,41,42,46,47
1: 42,41,43,40,46,48,47,45
1: 41,45,46,40,42,43,48,47
1: 41,42,43,48,47,46,40,45
1: 46,41,42,43,45,48,40,47
1: 41,43,42,46,45,47,48,40
1: 46,40,41,42,47,43,45,48
1: 43,41,42,46,45,40,47,48
1: 40,45,46,41,42,43,48,47
1: 40,41,43,48,45,42,44,47
1: 45,41,42,43,46,47,40,48
1: 45,40,46,41,47,42,43,44
1: 41,42,43,45,48,40,47,46
1: 40,44,48,45,47,46,42,41
1: 43,42,41,40,48,47,44,46
1: 45,41,47,46,42,44,48,43
1: 40,41,44,43,48,47,46,45
1: 46,44,47,40,48,45,41,42
1: 41,42,43,46,45,47,40,44
1: 48,43,42,41,40,47,46,45
1: 40,47,44,48,46,42,45,41
1: 45,43,42,41,40,47,46,44
1: 44,41,42,47,43,48,45,46
1: 41,42,43,45,48,46,47,40
1: 43,46,40,41,42,44,48,45
1: 45,46,48,41,43,40,42,47
1: 41,42,43,45,46,40,47,48
1: 41,42,43,40,47,48,45,46
1: 45,43,46,42,41,40,48,47
1: 43,42,41,47,40,48,46,45
1: 40,41,42,43,47,44,48,46
1: 43,40,42,41,47,46,48,45
1: 40,47,41,42,43,48,46
1: 43,41,42,45,48,40,46
1: 44,48,43,41,47,42,40
1: 42,41,43,47,44,46,48
1: 40,48,43,42,41,47,44
1: 42,43,41,40,47,48,44
1: 43,42,41,40,48,45,46
1: 41,42,43,48,45,47,46
1: 47,44,41,40,46,43,48
1: 48,47,40,44,41,42,43
1: 46,42,43,45,47,40,48
1: 41,45,40,46,42,43,48
1: 43,42,41,40,47,46,48
1: 40,48,47,45,41,42,43
1: 45,46,40,43,42,41,48
1: 43,40,41,42,47,46,44
1: 46,41,42,43,44,48,47
1: 43,45,46,42,47,41,44
1: 40,44,42,41,47,43,48
1: 47,40,41,42,43,48,44
1: 47,40,45,46,41,43,48
1: 42,41,43,40,47,48,44
1: 42,41,43,47,44,40,48
1: 40,45,48,47,41,42,43
1: 43,41,42,40,48,47,46
1: 42,43,41,47,46,45,40
1: 48,41,42,43,45,46,47
1: 45,44,43,46,47,40,48
1: 42,41,48,43,44,47,46
1: 45,40,48,47,46,44,43
1: 41,47,42,46,43,48,45
1: 43,40,44,45,48,42,46
1: 43,44,42,41,40,47,46
1: 45,46,41,42,43,48,47
1: 41,42,43,47,40,48,45
1: 45,48,44,42,47,46,43
1: 41,48,40,42,44,47,43
1: 40,41,42,47,46,48,45
1: 41,42,43,47,44,48,40
1: 42,41,43,47,48,45,44
1: 43,40,42,45,48,46,47
1: 40,41,43,48,45,46,47
1: 40,42,44,48,47,43,41
1: 41,42,44,40,47,48,43
1: 41,42,43,48,40,47,46
1: 48,41,43,42,47,46,45
1: 44,40,45,48,43,47
1: 47,40,41,48,42,43
1: 41,43,42,48,45,46
1: 42,43,48,44,40,47
1: 46,44,40,48,47,42
1: 42,43,41,47,48,46
1: 42,43,41,47,48,44
1: 48,40,44,41,42,43
1: 41,42,43,47,40,48
1: 40,42,43,47,44,48
1: 46,48,45,41,42,43
1: 40,45,41,46,43,42
1: 41,42,43,44,47,48
1: 41,43,42,45,40,46
1: 47,41,42,43,45,48
1: 48,41,42,47,46,43
1: 40,45,46,47,44,48
1: 40,41,42,43,45,47
1: 40,41,42,43,45,44
1: 40,43,45,41,46,48
1: 45,40,46,41,42,43
1: 47,41,42,48,44,43
1: 40,48,46,45,44,47
1: 46,40,48,41,42,43
1: 46,40,41,42,48,43
1: 46,40,44,48,42,41
1: 45,46,40,42,41,43
1: 42,44,41,47,40,43
1: 40,47,41,42,43,45
1: 40,48,45,47,44,46
1: 48,40,41,43,42,44
1: 40,47,48,44,45,46
1: 42,43,48,44,41,47
1: 40,46,48,45,47,44
1: 41,42,44,43,47,48
1: 42,41,43,47,44,48
1: 42,41,46,47,48,43
1: 47,40,46,48,45,44
1: 47,41,42,43,48,44
1: 46,45,47,43,41,42
1: 43,41,42,45,46,48
1: 48,41,42,43,44,47
1: 46,40,45,41,42,43
1: 45,47,41,42,43,48
1: 42,47,46,43,41,45
1: 43,42,41,48,47,40
1: 43,48,42,41,47,46
1: 40,41,42,44,43,48
1: 40,41,42,47,43,45
1: 42,41,43,40,45,46
1: 42,41,43,45,40,46
1: 41,47,42,48,43,46
1: 41,42,43,47,45,46
1: 41,43,42,48,40,44
1: 41,45,48,43,40,47
1: 41,42,43,45,48,47
1: 45,46,47,44,40,48
1: 42,46,45,43,41,47
1: 42,46,45,43,41,40
1: 42,41,48,43,44,47
1: 46,45,40,47,44,48
1: 47,48,45,42,43,40
1: 45,46,48,40,42,47
1: 43,42,41,40,47,46
1: 43,42,46,41,47,48
1: 45,42,46,47,48,43
1: 43,41,42,45,48,47
1: 42,45,48,46,41,43
1: 41,42,43,47,46,48
1: 41,42,43,47,46,40
1: 40,47,45,46,48,44
1: 42,41,46,45,43,40
1: 42,41,45,43,40,44
1: 43,40,41,42,48,47
1: 42,41,43,48,47,40
1: 42,41,43,44,47,46
1: 48,44,47,40,46,45
1: 43,40,41,42,44,47
1: 44,47,48,43,42,45
1: 40,48,47,42,41,43
1: 40,44,47,45,48,46
1: 42,40,46,44,48,47
1: 46,41,47,40,42,43
1: 45,48,40,46,44,47
1: 45,46,40,48,47,44
1: 40,42,47,45,41,43
1: 42,40,45,48,43,47
1: 47,41,43,42,46,48
1: 41,47,43,42,44,48
1: 40,41,42,45,43,48
1: 44,47,48,40,46,45
1: 41,40,46,42,43,47
1: 42,41,43,47,48,40
1: 42,41,43,40,46,47
1: 44,42,41,47,43,48
1: 43,42,41,46,45,48
1: 40,41,48,45,46,42
1: 45,48,40,46,47,44
1: 46,43,42,41,40,47
1: 44,46,45,41,47,42
1: 41,42,43,47,48,44
1: 40,45,48,47,46,44
1: 40,45,46,48,47,41
1: 40,46,47,48,45,44
1: 42,43,45,41,48,40
1: 42,41,45,46,40,43
1: 43,41,45,48,40,46
1: 40,48,44,45,46
1: 40,46,42,41,43
1: 41,42,43,47,44
1: 40,42,41,43,45
1: 40,42,41,43,48
1: 40,42,41,43,47
1: 41,43,45,42,46
1: 46,48,45,40,47
1: 42,41,40,47,48
1: 40,48,41,43,47
1: 41,42,45,46,43
1: 40,41,43,46,42
1: 43,41,42,45,40
1: 40,45,48,47,46
1: 47,41,43,48,42
1: 43,41,42,47,44
1: 45,42,40,43,48
1: 45,40,42,41,43
1: 40,45,48,41,43
1: 46,43,41,42,47
1: 41,45,40,43,47
1: 42,43,41,47,40
1: 43,41,40,42,46
1: 42,43,41,47,48
1: 46,45,48,40,47
1: 41,42,43,48,45
1: 41,42,43,48,40
1: 45,40,46,48,47
1: 41,45,46,42,43
1: 47,46,43,42,41
1: 45,40,47,43,46
1: 40,48,45,46,47
1: 41,43,46,47,42
1: 44,41,42,40,47
1: 41,42,44,43,45
1: 40,46,44,47,45
1: 46,41,42,43,45
1: 46,41,42,43,48
1: 45,42,44,40,47
1: 40,48,46,47,41
1: 40,47,41,42,44
1: 40,47,41,42,43
1: 45,46,40,42,41
1: 41,43,42,45,46
1: 41,43,42,45,40
1: 41,42,45,43,44
1: 41,42,45,43,46
1: 41,42,45,43,48
1: 40,48,46,47,45
1: 43,41,46,45,42
1: 45,40,41,42,43
1: 46,48,45,47,40
1: 47,41,42,43,44
1: 47,41,42,43,40
1: 42,41,43,47,48
1: 42,41,43,47,45
1: 43,41,48,47,42
1: 46,44,41,42,43
1: 46,40,45,47,44
1: 47,45,46,40,41
1: 45,40,48,46,47
1: 47,44,45,43,41
1: 40,47,45,48,46
1: 40,46,45,41,48
1: 41,45,43,42,48
1: 44,47,40,48,45
1: 46,45,48,47,40
1: 46,41,42,47,44
1: 41,43,40,47,42
1: 45,46,42,41,43
1: 47,40,41,42,44
1: 42,40,47,44,46
1: 48,44,43,41,42
1: 40,43,46,42,45
1: 40,44,41,42,43
1: 41,44,47,42,43
1: 45,43,41,44,48
1: 42,41,45,43,46
1: 43,42,48,46,41
1: 44,40,48,47,41
1: 47,43,45,46,40
1: 43,41,42,47,48
1: 45,40,43,46,47
1: 40,41,45,42,43
1: 41,43,42,44,40
1: 44,41,40,47,48
1: 40,46,48,45,47
1: 42,41,47,46,43
1: 47,48,41,42,43
1: 40,41,42,48,46
1: 40,47,41,42,45
1: 40,46,41,43,45
1: 41,42,43,40,45
1: 41,42,43,40,48
1: 47,41,43,42,44
1: 46,43,45,42,41
1: 40,41,43,48,47
1: 41,47,43,45,46
1: 48,42,40,43,41
1: 40,45,46,48,47
1: 42,45,43,40,47
1: 41,42,43,45,47
1: 45,46,40,47,48
1: 40,46,43,41,42
1: 43,45,46,41,42
1: 41,46,42,44,43
1: 40,46,48,47,45
1: 42,40,41,43,44
1: 40,48,46,45,44
1: 46,45,40,48,47
1: 41,42,40,45,48
1: 46,40,41,45,48
1: 42,40,43,41,48
1: 42,40,43,48,45
1: 40,45,48,46,47
1: 43,45,41,48,46
1: 42,41,44,47,43
1: 41,42,46,43,45
1: 40,48,45,47,43
1: 40,48,45,44,47
1: 45,43,46,41,42
1: 45,40,46,47,48
1: 40,44,47,41,42
1: 47,41,40,44,48
1: 42,41,43,45,48
1: 42,45,40,41,46
1: 46,40,42,41,43
1: 40,43,46,47,41
1: 47,43,41,42,44
1: 43,42,41,45,48
1: 40,41,42,43,47
1: 40,41,42,43,45
1: 40,45,46,43,47
1: 41,42,43,44,40
1: 43,42,41,47,40
1: 41,47,44,42,43
1: 41,42,43,47,40
1: 47,41,46,44,42
1: 42,46,41,43,47
1: 46,40,47,48,45
1: 43,41,45,40,42
1: 40,45,47,41,42
1: 46,45,40,43,42
1: 46,40,41,44,43
1: 48,45,46,47,40
1: 44,42,43,41,47
1: 40,47,42,46,43
1: 40,46,41,48,45
1: 40,47,46,48,41
1: 40,44,48,47,46
1: 44,42,41,47,43
1: 45,46,47,48,41
1: 40,46,44,48,47
1: 40,45,44,48,46
1: 43,42,41,44,45
1: 42,41,43,48,44
1: 40,41,42,45,46
1: 46,47,44,48,45
1: 40,41,47,42,43
1: 42,40,41,47,43
1: 42,41,45,43,40
1: 40,46,47,48,42
1: 40,46,47,48,45
1: 44,48,43,41,47
1: 48,42,43,41,44
1: 45,48,43,41,42
1: 40,48,47,42,41
1: 42,47,41,40,43
1: 40,48,45,47,46
1: 40,46,45,47,48
1: 43,42,41,48,45
1: 48,43,42,41,47
1: 40,48,47,41,43
1: 48,47,41,42,43
1: 45,43,42,46,41
1: 40,42,43,41,46
1: 41,42,47,43,48
1: 41,42,47,43,45
1: 45,40,47,48,46
1: 40,41,42,47,43
1: 45,43,47,46,40
1: 45,48,43,42,41
1: 40,47,48,44,45
1: 43,45,41,42,48
1: 48,41,43,42,40
1: 43,46,41,42,48
1: 45,40,48,47,46
1: 42,43,41,47,44
1: 46,48,45,42,40
1: 47,40,45,41,46
1: 46,48,47,40,43
1: 45,46,47,40,48
