621: 1,2,3
1: 10,11,12,19,22,20,17,16,15,18,14,21,13,23
1: 11,13,18,12,19,21,20,17,15,14,10,23,16,22
1: 15,17,14,18,23,16,12,22,20,19,13,21,11,10
1: 10,23,11,17,16,15,14,20,21,19,22,13,12,18
1: 15,14,16,19,13,21,20,17,23,18,12,22,10,11
1: 11,10,12,14,15,16,17,22,18,23,20,21,19,13
1: 12,14,18,11,17,16,21,19,22,10,23,15,20,13
1: 18,13,14,12,10,11,16,15,17,20,22,21,19,23
1: 11,10,12,18,17,16,15,23,20,21,19,22,13,14
1: 10,11,12,18,14,15,16,17,20,21,19,22,13,23
1: 13,17,21,19,22,23,11,14,10,15,12,18,20,16
1: 11,15,10,14,16,18,12,13,19,21,20,17,23,22
1: 17,11,10,12,19,15,20,21,18,22,16,13,14,23
1: 10,14,16,12,18,13,19,23,15,11,17,21,20,22
1: 11,13,12,15,16,10,14,20,21,18,22,19,17,23
1: 19,20,18,21,17,22,23,12,16,15,11,14,10,13
1: 15,10,12,14,17,11,18,22,13,19,21,20,16,23
1: 17,21,12,20,11,16,18,23,14,10,15,19,22,13
1: 12,11,14,15,16,10,18,22,21,20,19,13,17,23
1: 19,20,17,21,11,12,18,14,15,10,16,23,22,13
1: 10,11,12,19,23,22,13,21,16,15,14,17,20,18
1: 13,12,17,11,10,15,14,16,23,20,21,19,22,18
1: 18,16,15,14,19,21,23,20,17,10,11,22,13,12
1: 17,20,21,10,11,23,19,22,18,12,14,15,16,13
1: 12,11,10,19,18,21,15,16,17,20,23,14,13,22
1: 10,11,12,14,15,16,13,18,22,19,23,17,20,21
1: 18,19,23,17,20,21,22,12,13,16,15,10,14,11
1: 15,16,14,10,17,20,21,19,12,18,13,22,11,23
1: 13,12,10,11,18,19,15,16,14,23,20,21,22,17
1: 13,18,12,19,21,20,17,11,23,10,22,16,15,14
1: 12,19,11,14,10,18,21,20,17,23,16,15,22,13
1: 12,10,11,19,20,17,14,16,23,18,13,22,15,21
1: 20,17,21,16,15,14,11,10,12,18,23,19,13,22
1: 11,10,12,15,17,20,21,19,22,18,13,23,14,16
1: 14,15,16,17,13,23,20,21,19,22,18,10,12,11
1: 11,14,12,17,10,13,15,19,18,22,21,20,16,23
1: 16,14,15,21,20,18,17,23,19,11,10,12,22,13
1: 11,12,10,15,17,18,14,16,19,23,21,20,22,13
1: 19,20,23,21,13,22,12,11,18,16,10,14,15,17
1: 11,12,10,13,23,17,20,21,19,18,22,16,15,14
1: 13,17,20,21,22,19,18,12,16,15,11,23,14,10
1: 11,10,12,14,16,17,13,18,22,19,21,20,15,23
1: 18,15,14,11,10,16,17,20,21,19,22,13,12,23
1: 23,19,17,10,16,11,15,14,20,21,22,12,18,13
1: 10,11,12,14,15,16,18,22,19,20,17,13,21,23
1: 21,12,15,14,11,17,16,10,19,18,20,23,22,13
1: 14,15,19,18,12,22,13,21,20,16,11,23,10,17
1: 15,14,16,12,10,11,18,20,17,23,21,22,19,13
1: 11,12,13,20,10,14,21,16,15,18,19,22,17,23
1: 10,11,12,15,16,14,17,23,20,21,19,18,22,13
1: 10,12,11,14,17,18,19,15,16,20,21,22,13,23
1: 11,14,16,17,20,21,22,18,12,13,19,15,23,10
1: 11,15,10,14,18,12,17,16,22,19,20,13,21,23
1: 16,19,14,15,17,21,18,12,11,23,10,20,22,13
1: 13,15,11,10,12,18,19,21,20,17,23,14,22,16
1: 12,11,10,18,17,16,15,14,23,19,21,20,22,13
1: 11,14,19,13,18,20,16,15,12,10,23,17,21,22
1: 10,11,12,14,16,15,19,18,17,21,20,23,22,13
1: 19,21,23,20,14,18,15,17,12,16,22,10,13,11
1: 14,15,16,10,11,12,18,19,20,21,17,23,22,13
1: 13,17,18,20,14,10,15,16,21,19,23,22,11,12
1: 23,12,20,17,13,19,21,11,15,10,14,18,22,16
1: 17,14,18,12,11,10,15,16,20,19,21,22,13,23
1: 20,14,12,11,16,15,10,21,19,22,18,13,23,17
1: 17,20,21,14,19,12,23,10,11,16,18,15,22,13
1: 13,11,14,18,19,16,10,23,12,22,21,17,20,15
1: 16,14,15,17,18,10,11,12,23,20,21,19,22,13
1: 16,15,11,10,14,20,19,22,12,18,13,21,17,23
1: 15,20,16,14,19,18,23,17,21,22,12,11,10,13
1: 12,11,18,10,17,20,19,21,15,16,22,23,14,13
1: 14,15,16,18,19,12,11,10,23,17,20,21,13,22
1: 16,14,15,12,20,21,17,23,11,10,19,18,22,13
1: 11,10,19,18,12,13,22,21,14,15,16,17,20,23
1: 20,15,14,19,17,18,16,21,12,23,11,13,22,10
1: 11,12,10,15,19,18,14,23,16,17,20,21,22,13
1: 18,21,19,17,20,23,22,14,16,15,11,12,10,13
1: 12,11,14,10,15,19,17,16,23,20,21,22,13,18
1: 10,11,12,17,20,21,19,13,18,16,15,23,14,22
1: 14,15,16,18,17,19,13,22,21,20,11,10,23,12
1: 11,15,14,19,18,13,16,12,10,23,17,21,20,22
1: 14,19,17,13,16,15,20,21,18,12,11,23,10,22
1: 10,12,11,14,17,23,16,20,21,19,22,13,18,15
1: 13,19,12,21,20,18,22,10,11,17,23,14,15,16
1: 16,15,11,10,14,18,13,22,19,21,20,17,23,12
1: 15,14,13,18,16,11,20,21,19,10,17,12,22,23
1: 12,14,10,11,15,19,23,16,17,20,21,18,13,22
1: 10,12,13,11,17,16,19,22,23,15,14,18,20,21
1: 13,10,11,12,15,18,17,20,21,19,16,23,14,22
1: 13,18,19,21,20,17,16,14,12,10,23,11,15,22
1: 18,19,15,16,13,23,17,20,21,22,12,14,11,10
1: 11,12,10,14,16,18,17,15,19,13,22,21,20,23
1: 21,18,19,17,20,12,10,22,16,15,23,14,11,13
1: 12,11,10,17,19,20,21,18,14,23,13,22,16,15
1: 19,10,11,16,14,12,23,15,17,21,20,22,13,18
1: 18,11,14,15,13,12,22,21,19,17,20,16,23,10
1: 11,14,12,16,20,21,19,18,15,23,10,17,13,22
1: 20,23,17,21,19,22,13,18,12,16,15,11,14,10
1: 20,21,14,15,17,13,18,12,16,10,23,11,19,22
1: 12,14,11,10,15,16,18,17,19,23,21,22,13,20
1: 14,16,15,18,23,17,21,19,22,13,10,11,12,20
1: 13,17,19,12,18,16,20,21,23,10,11,22,15,14
1: 11,14,10,12,15,16,23,17,20,21,19,18,22,13
1: 19,10,14,18,21,17,16,15,23,11,20,22,12,13
1: 21,13,19,15,18,16,14,10,23,11,12,17,22,20
1: 14,18,17,15,11,19,13,16,23,10,20,21,22,12
1: 11,12,10,19,16,15,14,23,20,21,13,18,22,17
1: 11,12,14,10,13,18,19,21,20,17,16,15,23,22
1: 19,18,14,15,16,17,20,21,22,13,23,10,11,12
1: 17,12,15,11,14,19,18,13,22,21,20,16,23,10
1: 15,10,14,18,12,19,22,11,16,23,17,20,21,13
1: 11,10,12,21,13,14,23,15,16,17,20,19,22,18
1: 14,15,17,16,11,20,23,10,21,12,22,18,19,13
1: 13,11,14,10,15,18,12,16,22,23,17,20,21,19
1: 17,12,11,10,15,16,14,20,19,21,18,23,13,22
1: 17,18,10,14,19,13,22,23,11,15,16,20,21,12
1: 18,17,12,21,14,15,19,20,16,11,23,10,13,22
1: 11,10,12,20,23,22,21,19,18,17,16,15,14,13
1: 11,12,10,14,19,16,15,13,18,20,17,21,22,23
1: 10,11,12,13,14,15,16,20,17,21,19,18,22,23
1: 19,12,11,10,13,18,17,21,20,14,15,16,22,23
1: 11,12,10,17,19,18,14,23,15,16,20,21,22,13
1: 11,10,12,18,13,22,16,17,20,21,19,23,14,15
1: 11,10,12,17,20,18,13,22,16,15,23,14,21,19
1: 10,11,12,19,23,20,21,18,17,22,16,13,15,14
1: 17,11,15,20,21,12,18,16,23,10,13,14,19,22
1: 10,11,12,16,14,18,15,23,17,21,13,19,20,22
1: 17,12,11,10,14,18,13,21,20,16,15,23,19,22
1: 12,10,11,19,23,17,20,21,18,13,22,16,14,15
1: 11,12,10,14,15,16,21,18,22,20,17,19,13,23
1: 17,11,10,14,23,15,16,20,21,19,22,13,12,18
1: 13,15,11,10,12,23,18,19,21,20,17,16,14,22
1: 13,11,18,12,10,15,16,17,20,21,19,22,14,23
1: 19,15,23,14,17,20,21,22,18,16,11,12,10,13
1: 19,14,12,11,15,16,17,20,21,10,23,18,22,13
1: 11,12,10,14,15,16,20,19,17,18,21,23,13,22
1: 13,15,10,14,11,17,18,12,22,21,19,20,23,16
1: 12,19,11,17,18,13,22,21,20,16,15,23,14,10
1: 15,14,16,13,18,22,20,11,10,23,17,21,12,19
1: 18,19,17,23,14,16,15,21,20,12,11,10,13,22
1: 13,11,15,12,10,14,16,17,18,19,20,23,21,22
1: 19,18,15,14,17,20,21,11,16,13,10,12,22,23
1: 11,12,10,18,14,13,19,21,20,17,16,15,23,22
1: 14,11,10,12,15,16,17,20,21,19,22,13,18,23
1: 13,18,15,19,17,23,11,14,10,16,22,12,21,20
1: 11,12,10,17,14,15,16,18,13,22,19,21,20,23
1: 17,14,15,19,18,13,10,23,11,16,20,21,22,12
1: 11,12,10,15,14,17,16,21,20,19,22,18,23,13
1: 11,10,12,17,20,19,21,22,13,15,16,14,23,18
1: 18,16,14,15,19,20,17,12,23,10,11,21,22,13
1: 10,11,13,23,16,14,17,20,21,19,15,22,12,18
1: 10,17,11,18,12,19,21,20,16,14,15,13,22,23
1: 18,19,13,10,23,11,15,17,20,21,22,12,16,14
1: 12,11,10,13,14,16,15,18,19,23,17,20,21,22
1: 12,13,15,11,21,14,10,19,20,17,23,16,22,18
1: 10,11,12,15,14,17,13,21,20,19,22,18,23,16
1: 14,16,15,17,20,21,12,11,10,19,18,22,23,13
1: 10,16,11,19,15,18,12,23,17,20,14,21,22,13
1: 12,19,17,10,14,18,21,16,15,11,23,22,13,20
1: 15,18,14,11,16,10,23,20,17,21,19,22,13,12
1: 17,14,15,12,16,10,11,23,20,21,19,22,18,13
1: 20,19,18,11,14,23,17,21,12,16,15,10,22,13
1: 11,14,10,15,16,20,17,21,19,12,18,22,23,13
1: 16,14,15,17,21,20,18,12,10,22,13,19,23,11
1: 18,11,15,17,19,13,12,10,14,23,16,20,22,21
1: 17,11,12,18,10,14,16,13,23,21,19,22,20,15
1: 11,12,10,18,19,14,15,16,17,23,21,20,13,22
1: 20,11,14,19,18,13,12,22,21,17,16,15,23,10
1: 15,17,11,10,14,19,22,18,16,23,20,21,13,12
1: 11,14,10,13,12,18,19,17,16,15,23,20,21,22
1: 13,14,11,15,16,18,10,17,20,21,12,19,22,23
1: 12,11,19,13,20,17,23,18,14,10,15,16,21,22
1: 17,12,11,10,23,20,21,19,18,15,14,22,13,16
1: 14,18,17,15,16,11,12,21,20,10,23,19,22,13
1: 18,14,11,15,16,12,19,21,20,17,23,10,22,13
1: 11,10,17,15,12,14,18,13,23,16,20,21,19,22
1: 10,11,12,16,15,14,21,20,17,23,19,22,13,18
1: 10,18,12,19,13,11,14,17,16,15,23,22,21,20
1: 18,12,23,19,22,21,20,17,11,10,14,15,16,13
1: 13,17,18,19,15,21,14,20,16,23,12,11,10,22
1: 12,11,20,13,19,10,14,15,16,18,17,21,23,22
1: 11,10,12,17,15,16,18,23,14,20,21,19,22,13
1: 21,20,17,23,12,19,22,11,10,14,18,16,15,13
1: 20,13,18,19,15,16,17,23,11,21,14,12,10,22
1: 10,15,16,13,14,17,21,19,12,18,22,20,11,23
1: 15,14,12,20,18,10,11,21,16,17,19,13,22,23
1: 15,20,12,11,18,14,17,16,10,13,22,19,21,23
1: 18,14,15,17,20,21,19,22,23,12,13,16,11,10
1: 12,18,19,14,10,15,20,17,16,11,23,21,13,22
1: 14,12,15,16,17,11,10,18,13,19,21,20,23,22
1: 20,12,14,11,15,19,16,10,22,18,23,17,21,13
1: 13,19,21,17,23,18,22,20,12,16,15,14,11,10
1: 11,10,12,13,21,17,20,19,18,22,23,16,15,14
1: 15,16,14,18,12,17,19,21,20,11,10,22,23,13
1: 14,11,18,13,22,10,15,16,12,21,20,23,19,17
1: 14,16,18,17,15,23,20,21,13,19,22,11,10,12
1: 13,15,11,12,17,19,23,14,10,16,20,21,18,22
1: 11,15,14,18,10,21,19,12,23,17,20,22,13,16
1: 11,10,12,17,18,22,21,20,19,14,15,16,23,13
1: 13,19,11,15,14,23,10,17,16,21,20,22,12,18
1: 19,15,14,21,11,16,23,17,20,22,18,12,10,13
1: 10,11,12,15,17,19,18,14,16,20,21,22,13,23
1: 11,12,10,14,16,15,18,19,13,17,20,22,21,23
1: 19,10,11,16,17,20,21,12,14,18,22,23,13,15
1: 12,11,10,14,16,15,18,22,19,17,20,23,21,13
1: 11,12,10,18,17,21,20,23,13,14,15,16,19,22
1: 18,19,15,14,16,23,20,21,10,11,12,22,13,17
1: 13,11,10,12,18,17,20,21,19,22,16,15,14,23
1: 17,18,11,16,10,15,14,20,21,19,23,12,13,22
1: 12,10,11,14,15,16,19,17,18,20,21,22,13,23
1: 15,14,10,11,13,12,19,18,23,17,16,20,21,22
1: 17,11,12,10,20,14,23,19,13,22,18,15,16,21
1: 19,21,18,15,11,12,10,14,23,16,22,20,17,13
1: 11,15,10,14,19,12,17,13,21,18,20,22,16,23
1: 14,17,12,15,16,23,21,20,19,18,10,11,13,22
1: 16,15,14,18,23,10,17,20,21,12,11,19,22,13
1: 12,14,15,10,11,16,19,22,17,20,21,18,13,23
1: 18,20,17,21,23,19,14,15,16,11,10,12,13,22
1: 10,12,11,15,17,18,19,21,23,20,14,16,13,22
1: 15,13,18,12,22,19,21,20,17,16,11,23,14,10
1: 13,19,10,12,21,20,17,23,15,22,18,16,11,14
1: 18,19,17,11,10,14,15,16,12,21,20,23,22,13
1: 14,16,15,19,18,17,20,23,13,22,10,12,11,21
1: 10,17,14,18,19,23,21,20,15,16,11,12,13,22
1: 15,14,11,22,10,13,23,16,17,20,21,19,12,18
1: 11,15,10,14,23,16,19,17,21,20,18,22,13,12
1: 15,11,16,10,14,23,17,20,21,19,22,13,12,18
1: 14,18,13,19,20,21,17,16,15,11,23,12,22,10
1: 17,10,15,14,12,11,18,16,23,19,22,21,20,13
1: 10,11,12,20,18,21,17,23,14,19,22,13,16,15
1: 15,14,16,17,18,11,10,12,13,19,20,21,23,22
1: 15,11,12,13,19,21,14,10,18,22,20,17,16,23
1: 17,23,21,13,19,18,10,14,11,15,16,20,22,12
1: 21,19,12,11,20,15,14,16,18,10,17,23,13,22
1: 15,14,18,12,19,10,17,21,23,11,16,20,22,13
1: 11,10,12,14,13,17,20,16,23,15,21,19,22,18
1: 12,11,14,15,10,19,21,20,17,18,13,23,22,16
1: 17,14,16,15,11,10,12,18,19,21,20,22,13,23
1: 12,11,10,15,18,17,14,20,21,19,13,16,23,22
1: 12,10,11,14,15,16,18,23,17,20,21,19,22,13
1: 14,15,16,13,18,19,20,23,10,12,22,11,21,17
1: 16,15,14,18,13,23,11,17,20,21,19,22,12,10
1: 11,10,12,14,18,15,13,16,19,17,23,22,21,20
1: 17,14,16,15,18,23,20,21,22,10,12,11,19,13
1: 14,11,12,19,15,17,16,18,23,21,20,10,22,13
1: 18,14,15,16,19,10,11,12,17,20,21,23,13,22
1: 15,16,14,13,10,17,20,19,22,12,18,11,23,21
1: 18,14,16,15,19,20,17,11,12,23,21,10,22,13
1: 18,16,15,14,17,11,20,21,19,12,22,10,23,13
1: 14,15,16,18,10,23,11,17,20,21,19,22,12,13
1: 10,11,12,16,13,18,14,23,17,20,21,19,22,15
1: 13,12,11,10,14,23,15,16,18,22,19,21,20,17
1: 12,11,10,14,17,18,23,15,16,20,21,19,22,13
1: 14,15,16,17,12,18,11,10,20,21,22,23,19,13
1: 15,14,16,11,10,12,18,17,20,21,23,19,22,13
1: 14,15,16,20,12,17,18,22,23,10,11,19,13,21
1: 11,21,14,10,23,15,16,17,20,19,22,13,12,18
1: 18,16,14,15,19,21,20,17,23,11,22,12,13,10
1: 17,23,15,18,12,13,22,21,20,19,16,11,10,14
1: 18,15,11,14,12,10,16,19,23,17,20,21,22,13
1: 15,17,14,16,21,20,18,23,12,11,10,19,22,13
1: 15,11,14,10,12,19,17,16,20,22,13,21,23,18
1: 13,21,19,17,23,18,12,20,16,15,11,14,10,22
1: 13,12,11,10,19,21,20,18,22,14,23,15,16,17
1: 14,16,15,11,18,12,13,10,22,19,21,20,17,23
1: 15,14,16,13,22,18,10,11,17,20,21,19,23,12
1: 11,12,10,18,14,19,13,15,23,16,17,20,21,22
1: 10,12,11,14,16,18,19,15,17,20,21,13,22,23
1: 20,12,11,21,18,19,17,16,15,23,14,10,13,22
1: 17,15,14,16,18,19,23,20,21,22,10,12,11,13
1: 15,19,14,18,16,12,23,10,11,17,20,21,22,13
1: 14,12,18,10,23,22,19,11,15,16,17,20,13,21
1: 15,14,16,18,19,17,13,20,23,12,10,11,21,22
1: 11,14,10,18,16,15,12,19,17,20,21,22,13,23
1: 15,11,10,12,13,17,20,21,19,18,23,14,22,16
1: 14,16,23,10,11,15,17,21,20,22,19,13,18,12
1: 18,16,14,17,11,12,10,21,20,15,23,19,22,13
1: 15,14,19,10,11,13,17,20,21,18,12,16,23,22
1: 21,15,14,16,17,19,23,20,22,18,12,10,11,13
1: 11,10,12,15,13,14,23,17,20,16,19,21,22,18
1: 11,12,10,13,18,17,14,16,15,21,19,20,23,22
1: 17,13,20,23,14,15,16,11,21,19,22,18,12,10
1: 19,18,14,15,16,12,10,11,21,20,22,13,17,23
1: 14,11,10,16,15,12,18,19,21,20,17,22,13,23
1: 11,12,10,21,20,17,23,19,18,13,22,16,15,14
1: 17,12,11,13,10,15,19,23,20,21,22,18,16,14
1: 13,18,11,14,15,20,17,12,22,21,16,23,10,19
1: 16,14,15,10,11,17,19,12,18,23,20,21,22,13
1: 13,19,21,17,11,14,18,10,20,23,15,16,12,22
1: 19,11,23,14,12,18,10,16,17,15,21,20,22,13
1: 13,14,15,16,17,21,20,19,18,12,22,11,23,10
1: 14,11,17,18,19,16,15,23,10,20,21,22,13,12
1: 19,18,16,15,10,17,14,23,11,20,21,22,13,12
1: 18,19,23,20,21,17,14,15,16,12,11,10,22,13
1: 12,14,15,20,17,18,13,10,11,22,19,21,16,23
1: 15,16,14,18,21,20,17,11,23,10,13,12,22,19
1: 11,12,10,14,21,19,22,18,20,16,15,23,17,13
1: 12,10,20,17,14,15,11,23,16,21,19,13,22,18
1: 23,17,21,19,18,22,11,14,15,20,12,10,16,13
1: 11,12,10,18,21,20,17,13,14,23,15,16,19,22
1: 22,21,19,17,20,23,18,14,11,15,10,16,12,13
1: 10,11,12,23,17,20,21,19,13,14,15,16,22,18
1: 13,14,11,19,18,17,20,21,10,23,22,15,16,12
1: 11,12,10,14,15,16,17,20,21,19,22,13,18,23
1: 12,11,10,14,19,16,15,23,17,20,21,22,18,13
1: 11,15,12,14,13,10,16,18,17,23,20,19,21,22
1: 11,12,10,14,15,16,18,20,21,19,13,17,23,22
1: 18,14,15,16,17,19,23,20,21,13,22,12,10,11
1: 11,10,12,15,16,14,17,20,21,19,18,23,22,13
1: 19,18,15,12,21,20,23,11,14,10,22,13,16,17
1: 16,18,12,15,11,10,14,23,17,20,21,13,19,22
1: 18,17,14,16,20,19,12,11,10,15,23,22,21,13
1: 17,14,15,12,16,18,19,22,11,13,21,20,23,10
1: 13,11,14,12,17,15,10,23,16,21,20,22,18,19
1: 11,14,16,12,18,13,17,10,15,20,21,19,22,23
1: 12,13,10,18,19,21,20,17,16,15,11,23,14,22
1: 11,10,12,14,17,21,15,23,19,22,13,18,20,16
1: 12,11,10,17,18,23,21,15,14,16,19,20,13,22
1: 11,12,10,17,15,19,20,18,14,23,16,21,13,22
1: 15,14,19,10,11,23,16,21,18,12,13,22,20,17
1: 12,11,10,14,23,15,18,16,17,20,19,21,22,13
1: 10,12,11,18,17,15,14,16,19,23,20,21,22,13
1: 17,14,20,23,21,11,10,15,16,12,18,19,22,13
1: 14,16,15,18,13,22,19,21,20,17,12,11,23,10
1: 17,15,19,14,18,11,12,21,20,16,10,23,13,22
1: 12,10,11,17,14,15,19,18,23,16,20,21,22,13
1: 15,17,19,12,18,13,22,11,23,14,10,16,20,21
1: 12,20,14,18,21,17,16,15,11,23,10,19,22,13
1: 17,14,15,11,20,19,21,13,22,12,18,16,23,10
1: 16,14,15,18,17,20,19,21,22,23,10,12,13,11
1: 20,21,12,10,11,14,18,13,15,16,19,17,22,23
1: 11,17,12,18,10,14,15,16,23,20,21,19,22,13
1: 15,10,17,11,12,16,14,20,21,19,18,22,13,23
1: 14,16,15,21,19,13,18,17,20,10,12,23,22,11
1: 16,15,14,10,13,12,19,18,21,20,17,11,23,22
1: 15,12,17,14,23,16,11,10,21,20,19,18,22,13
1: 12,11,13,10,14,18,21,20,17,16,15,23,22,19
1: 11,12,10,18,19,17,23,21,20,13,22,15,16,14
1: 11,10,13,12,18,19,22,21,20,17,16,15,23,14
1: 17,14,18,12,16,15,11,22,21,20,19,23,10,13
1: 15,14,16,22,19,18,17,21,20,13,10,12,11,23
1: 17,21,23,13,15,16,20,12,10,14,11,22,18,19
1: 11,13,12,16,14,18,22,19,21,20,17,15,23,10
1: 12,11,10,18,21,17,20,16,15,23,14,19,22,13
1: 11,10,12,13,18,19,15,14,16,20,17,22,21,23
1: 12,13,17,11,14,10,20,19,18,15,23,22,21,16
1: 16,14,15,12,17,11,20,21,19,18,22,10,13,23
1: 12,11,15,10,14,21,20,17,16,23,19,22,13,18
1: 11,17,10,14,15,21,12,18,22,19,20,16,23,13
1: 10,17,12,14,16,20,21,19,22,18,11,23,15,13
1: 11,12,10,14,13,15,16,17,20,19,18,22,23,21
1: 16,14,13,17,20,21,19,22,23,10,11,15,12,18
1: 17,21,14,13,22,18,20,19,23,16,15,12,11,10
1: 15,14,17,13,19,22,23,20,21,12,18,10,11,16
1: 13,21,22,20,12,10,11,14,19,23,15,17,16,18
1: 16,15,14,10,17,21,20,12,18,23,22,19,13,11
1: 14,15,16,18,17,20,21,19,22,10,12,11,23,13
1: 17,12,11,10,19,14,16,15,18,21,20,23,13,22
1: 19,15,23,11,13,18,12,21,17,16,10,14,22,20
1: 11,12,15,14,10,18,19,16,13,21,20,17,23,22
1: 19,18,13,20,17,16,15,23,14,10,21,22,12,11
1: 11,10,12,17,18,19,15,14,16,20,21,22,13,23
1: 11,12,10,14,16,15,13,22,19,18,21,20,17,23
1: 16,13,14,10,11,17,19,21,20,12,18,15,23,22
1: 21,17,20,19,13,18,12,22,16,15,11,23,14,10
1: 10,11,12,15,17,21,19,18,22,14,16,20,13,23
1: 12,14,18,15,10,13,11,17,19,16,21,22,20,23
1: 16,11,13,15,18,10,14,12,17,21,20,22,19,23
1: 14,16,15,19,11,10,18,12,13,22,21,20,17,23
1: 12,14,17,11,16,18,10,15,23,20,21,19,22,13
1: 20,11,12,18,13,10,19,21,17,14,23,15,16,22
1: 23,18,19,10,11,16,20,17,21,22,13,12,15,14
1: 12,14,16,15,19,18,17,20,21,11,10,23,13,22
1: 14,15,17,20,21,19,10,11,22,13,12,18,23,16
1: 16,13,15,11,14,10,19,21,20,17,18,12,22,23
1: 10,12,13,15,11,14,19,18,23,16,17,20,22,21
1: 12,11,10,14,15,16,17,19,18,21,20,22,23,13
1: 12,10,11,23,20,21,19,18,22,13,17,14,15,16
1: 14,23,15,13,16,11,12,18,19,22,17,21,20,10
1: 19,18,14,15,16,10,11,12,23,17,20,21,13,22
1: 14,16,19,11,20,12,21,10,15,23,17,22,13,18
1: 14,10,19,18,12,11,15,16,23,17,20,21,22,13
1: 13,14,20,12,21,18,19,11,17,10,15,16,23,22
1: 12,11,10,14,13,18,15,16,17,19,20,21,22,23
1: 11,10,12,19,14,15,16,18,21,20,17,23,22,13
1: 17,18,19,14,15,16,22,21,20,12,10,11,23,13
1: 21,10,19,15,18,22,16,11,23,12,13,20,17,14
1: 18,11,15,21,17,16,14,20,19,23,10,12,22,13
1: 18,15,14,16,11,19,17,12,21,20,13,23,10,22
1: 15,16,14,19,20,17,23,21,13,18,12,22,11,10
1: 18,11,13,19,17,10,12,15,14,16,23,20,21,22
1: 12,10,11,17,20,13,14,16,21,19,18,22,23,15
1: 14,16,15,18,19,12,10,11,23,17,20,13,22,21
1: 19,21,18,15,17,23,12,13,10,16,20,22,14,11
1: 10,13,14,11,16,18,12,23,15,17,21,20,19,22
1: 17,13,12,23,19,22,21,20,16,14,18,15,10,11
1: 21,20,17,12,11,10,23,19,13,18,22,14,15,16
1: 11,14,10,15,16,17,20,21,12,18,19,23,22,13
1: 17,14,15,16,19,23,20,21,13,18,10,22,11,12
1: 14,15,17,16,21,20,23,12,10,11,19,18,22,13
1: 11,12,10,14,15,16,13,18,17,20,21,19,22,23
1: 15,16,14,18,17,23,20,21,19,13,22,12,11,10
1: 13,19,10,11,12,18,17,15,14,16,20,22,21,23
1: 19,12,11,18,15,14,13,23,10,16,21,20,17,22
1: 12,10,11,20,17,23,19,13,22,18,21,16,15,14
1: 19,17,12,14,10,16,11,13,18,23,20,21,15,22
1: 12,14,13,17,15,10,23,16,20,19,18,21,22,11
1: 16,15,14,10,17,20,19,22,18,21,11,23,13,12
1: 11,10,12,19,23,17,20,21,22,13,15,14,16,18
1: 10,11,12,17,21,22,19,16,15,18,13,20,14,23
1: 11,18,12,19,14,10,16,15,21,20,17,23,13,22
1: 18,20,19,12,10,11,23,14,17,21,13,15,16,22
1: 10,11,17,19,12,18,13,21,20,16,15,23,14,22
1: 14,16,15,13,18,20,17,23,12,22,19,21,10,11
1: 17,12,11,14,10,15,20,21,13,19,16,23,18,22
1: 11,12,10,18,15,17,16,20,21,19,22,23,14,13
1: 16,14,15,23,20,21,12,18,17,11,10,19,13,22
1: 16,15,14,10,11,12,17,20,21,23,19,18,13,22
1: 11,13,18,12,10,17,20,21,23,16,15,22,19,14
1: 18,17,19,15,14,11,20,21,23,16,12,10,22,13
1: 12,10,11,14,16,20,21,19,22,18,23,17,15,13
1: 13,17,14,19,11,10,21,20,16,15,18,22,12,23
1: 15,18,13,16,14,17,20,21,19,22,12,23,11,10
1: 17,12,11,14,10,20,23,15,19,16,21,22,13,18
1: 13,11,17,10,12,15,20,21,19,22,18,16,23,14
1: 11,12,14,10,15,16,13,22,18,19,21,20,17,23
1: 12,20,14,11,18,10,15,13,21,17,23,19,22,16
1: 15,14,11,18,16,17,23,21,20,10,19,12,22,13
1: 13,14,11,18,15,19,12,10,16,17,21,22,20,23
1: 11,13,12,10,20,17,16,15,23,14,21,19,22,18
1: 12,14,16,15,21,19,22,13,18,23,10,17,20,11
1: 12,13,10,11,19,23,17,20,21,22,18,16,15,14
1: 11,10,14,18,13,22,19,21,20,15,16,17,23,12
1: 10,18,22,23,11,14,15,17,20,21,16,19,12,13
1: 14,15,18,16,19,11,12,17,20,23,10,21,22,13
1: 12,10,23,17,20,21,19,14,15,11,16,22,13,18
1: 14,12,15,18,16,20,10,11,17,21,19,22,13,23
1: 20,19,12,14,17,21,18,16,15,10,22,13,23,11
1: 10,18,12,19,21,20,17,16,15,11,23,14,13,22
1: 17,18,19,21,20,23,13,14,15,16,12,11,10,22
1: 15,16,14,18,19,20,21,17,23,22,12,11,10,13
1: 13,19,18,10,16,15,23,11,14,20,17,21,12,22
1: 14,15,21,13,12,18,17,20,19,22,16,11,10,23
1: 14,11,15,16,12,10,23,17,20,21,19,22,18,13
1: 11,10,12,13,20,21,22,23,17,18,14,15,16,19
1: 10,11,13,19,16,12,14,15,23,17,18,21,20,22
1: 18,21,17,19,15,16,14,23,20,22,10,12,11,13
1: 11,10,14,15,16,12,18,13,19,21,22,20,17,23
1: 14,10,11,16,15,12,18,19,23,21,13,20,17,22
1: 13,19,14,11,10,15,21,12,18,23,16,17,20,22
1: 10,12,11,16,17,15,14,19,22,13,21,18,23,20
1: 19,13,18,15,16,14,23,17,20,21,22,12,10,11
